"ID","Source","Target"
295,Ernst Wilhelm Ritter von Brucke,academic
295,Ernst Wilhelm Ritter von Brucke,medical
297,George Bryant,civil service
298,Walter Buchannan,political
299,Ludwig Buchner,philosopher
299,Ludwig Buchner,medical
300,James Silk Buckingham,literary
301,W E Buckley,academic
301,W E Buckley,church
302,James Buckman,academic
303,William Bull,business
304,James Wentworth Buller,political
305,Henry Christopher Bunkell,business
306,x Bunsen,diplomacy
306,x Bunsen,academic
308,Henry Burden,medical
310,August Friedrich Marschall von Burgholzhausen,aristocracy
310,August Friedrich Marschall von Burgholzhausen,zoologist
310,August Friedrich Marschall von Burgholzhausen,geologist
313,Luke Burke,editor
314,Hermann Burmeister,zoologist
314,Hermann Burmeister,entomologist
314,Hermann Burmeister,botanist
314,Hermann Burmeister,herpetologist
317,Johann Karl Eduard Buschmann,philologist
318,George Busk,zoologist
318,George Busk,medical
318,George Busk,palaeontologist
319,William John Busteed,medical
319,William John Busteed,armed services
322,Charles Buxton,business
322,Charles Buxton,political
323,Isaac Byerley,medical
324,George Byham,civil service
327,Oliver Byrne,academic
327,Oliver Byrne,engineer
327,Oliver Byrne,mathematician
328,Benjamin Bond Cabbell,political
328,Benjamin Bond Cabbell,legal
330,Henry Callaway,church
331,Thomas Callaway,medical
331,Thomas Callaway,armed services
333,Luigi Calori,medical
333,Luigi Calori,academic
334,Frank Calvert,civil service
335,George Calvert,medical
336,Charles Duncan Cameron,diplomacy
336,Charles Duncan Cameron,armed services
337,Archibald Campbell,medical
338,Francis Campbell,medical
339,George (1) Campbell,administrative
339,George (1) Campbell,political
339,George (1) Campbell,legal
343,James Campbell,medical
343,James Campbell,armed services
346,Robert Campbell,business
346,Robert Campbell,explorer
348,Walter Campbell,armed services
349,Francis Campin,business
350,William Camps,medical
352,Jean-Francois Caplin,medical
353,Charles Capper,political
355,William D Carey,armed services
356,John Burford Carlill,medical
362,Samuel Cartwright,academic
362,Samuel Cartwright,medical
363,Facundo Carulla,inventor
363,Facundo Carulla,business
364,Carl Gustav Carus,academic
364,Carl Gustav Carus,artist
364,Carl Gustav Carus,medical
365,John Cassell,business
367,Fran̤ois Louis Nompar de Caumont La Force Castelnau,aristocracy
367,Fran̤ois Louis Nompar de Caumont La Force Castelnau,explorer
367,Fran̤ois Louis Nompar de Caumont La Force Castelnau,naturalist
368,Henry James Castle,academic
369,Daniel de Castro,legal
370,George Catlin,artist
372,John Cavafy,medical
373,Richard Cavendish,political
373,Richard Cavendish,civil service
373,Richard Cavendish,aristocracy
374,"Antonio de La, jun Cerda",business
375,Edwin Chadwick,political
379,Charles Harcourt Chambers,legal
382,James Champley,medical
383,Frank Chance,medical
384,David Charles,church
385,Edward Charlesworth,palaeontologist
387,William Charlton,business
389,Frederick Chatfield,diplomacy
394,Robert Caesar Childers,academic
397,William Nathan Chipperfield,medical
397,William Nathan Chipperfield,academic
398,P H Chittenden,medical
399,T J Cholmondeley,aristocracy
399,T J Cholmondeley,armed services
401,William Dingle Chowne,medical
403,Henry Christy,business
403,Henry Christy,banker
405,James Graham Churcher,business
406,Henry Clare,church
407,x Clarendon,aristocracy
407,x Clarendon,diplomacy
408,x Clark,academic
409,Henry Clark,medical
410,James Clark,medical
410,James Clark,aristocracy
413,Hyde Clarke,business
414,John Clarke,church
414,John Clarke,academic
415,Robert Clarke,medical
415,Robert Clarke,administrative
416,William Henry Claus,business
417,William Aloysius Clavering,aristocracy
419,William Clay,aristocracy
419,William Clay,political
422,John Cleland,academic
422,John Cleland,medical
423,William James Clement,medical
423,William James Clement,political
424,John Clendinning,medical
425,H Clerk,armed services
426,Maurice Philip Clifford,church
430,F W Coates,medical
434,Frederick Cock,medical
435,John jun Cock,architect
437,James Coke,medical
440,Henry Cole,civil service
440,Henry Cole,inventor
440,Henry Cole,museum work
442,Richard Beverley Cole,medical
443,Vicat Cole,artist
444,Thomas Edward Colebrooke,aristocracy
444,Thomas Edward Colebrooke,political
445,Edmund Walter Coleman,medical
445,Edmund Walter Coleman,armed services
446,John Sherrard Coleman,legal
449,John Payne Collier,academic
449,John Payne Collier,artist
452,John Frederick Collingwood,literary
457,x Colonsay,aristocracy
457,x Colonsay,legal
457,x Colonsay,political
458,John Congreve,church
459,John Conolly,medical
460,Moncure Daniel Conway,church
460,Moncure Daniel Conway,historian
460,Moncure Daniel Conway,literary
462,William Fothergill Cooke,inventor
463,William Gifford Cookesley,church
463,William Gifford Cookesley,academic
464,Daniel Cooper,aristocracy
464,Daniel Cooper,legal
466,Holmes Coote,medical
466,Holmes Coote,academic
467,George Ford Copeland,medical
470,William C Copperthwaite,medical
471,Tullie Cornthwaite,church
472,William Cory,business
473,Frederick William Cosens,business
474,Handel Cossham,business
474,Handel Cossham,church
476,W Coulson,literary
476,W Coulson,legal
477,Samuel Courtauld,business
480,Joseph jun Cowen,political
481,Henry Augustus Cowper,diplomacy
482,Irwin Edward Bainbridge Cox,legal
482,Irwin Edward Bainbridge Cox,business
482,Irwin Edward Bainbridge Cox,political
483,J W  Conrad Cox,business
484,W T Cox,legal
485,James Coxe,medical
488,Thomas William Craster,medical
491,Frederick A B Crawfurd,armed services
492,John Crawfurd,medical
492,John Crawfurd,administrative
492,John Crawfurd,diplomacy
493,Oswald John Crawfurd,diplomacy
493,Oswald John Crawfurd,literary
493,Oswald John Crawfurd,journalist
496,W J Crichton,church
498,George Critchett,medical
499,J  McGregor Croft,medical
499,J  McGregor Croft,inventor
500,Thomas Francis Dillon Croker,antiquarian
500,Thomas Francis Dillon Croker,poet
501,J M Crolly,church
502,A G Cross,medical
504,Jonathan Sparrow Crowley,inventor
504,Jonathan Sparrow Crowley,business
506,Moore A Cuffe,academic
507,Richard Cull,church
509,Henry Syer Cuming,academic
509,Henry Syer Cuming,museum work
510,Richard S Cunliffe,engineer
511,Alexander Cunningham,armed services
511,Alexander Cunningham,academic
512,Manockjee Cursetjee,legal
512,Manockjee Cursetjee,business
513,Edward Barrett Hodges Curteis,armed services
515,John Richmond Cuthbert,business
518,Marie-Armand de Castera-Macaya D'Avezac,academic
518,Marie-Armand de Castera-Macaya D'Avezac,archivist
518,Marie-Armand de Castera-Macaya D'Avezac,geographer
519,Jean Baptiste Julien D'Omalius d'Halloy,academic
521,x Daa,historian
521,x Daa,ethnologist
521,x Daa,editor
521,x Daa,educator
523,David Dale,aristocracy
523,David Dale,business
524,G P Dall,medical
525,Eugene Dally,medical
525,Eugene Dally,anthropologist
527,G  Wythes Daniell,medical
529,William Freeman Daniell,medical
529,William Freeman Daniell,armed services
531,Robert Dukinfield Darbishire,legal
531,Robert Dukinfield Darbishire,philanthropist
533,Camille Dareste,academic
533,Camille Dareste,zoologist
535,George Russell Dartnell,medical
535,George Russell Dartnell,artist
536,Charles Darwin,naturalist
536,Charles Darwin,geologist
537,Erasmus (Ras) Darwin,medical
538,George Webbe Dasent,academic
538,George Webbe Dasent,translator
540,Samuel Davenport,aristocracy
541,John George Davey,medical
545,Jesse Conway Davies,medical
546,William Davies,medical
547,Edmund Francis Davis,legal
547,Edmund Francis Davis,business
553,George Henry Daw,business
554,William Boyd Dawkins,academic
554,William Boyd Dawkins,geologist
555,George Dawson,church
560,Octave Delepierre,legal
560,Octave Delepierre,diplomacy
560,Octave Delepierre,academic
561,Walter Cooper Dendy,medical
563,George Denman,political
563,George Denman,legal
565,George Dennis,administrative
566,x Derby (formerly Stanley),political
566,x Derby (formerly Stanley),aristocracy
566,x Derby (formerly Stanley),administrative
567,M Des Barres,legal
568,Jules Desnoyers,geologist
568,Jules Desnoyers,archaeologist
570,x Devonshire,aristocracy
570,x Devonshire,political
571,Hugh Welch Diamond,medical
571,Hugh Welch Diamond,photographer
571,Hugh Welch Diamond,psychiatrist
574,John Jun Dickinson,business
575,Henry Dickman,medical
576,Charles Sheffield Dickson,armed services
579,Ernest Dieffenbach,medical
579,Ernest Dieffenbach,academic
581,Charles Wentworth Dilke,aristocracy
581,Charles Wentworth Dilke,political
582,John Dingle,church
587,Jacob Ludwig Dohne,church
587,Jacob Ludwig Dohne,academic
589,John Donaldson,legal
589,John Donaldson,academic
589,John Donaldson,music
591,Cornelius Donovan,academic
592,Bernard Dorn,orientalist
594,John Langdon H Down,medical
594,John Langdon H Down,academic
596,Alexander Downing,medical
597,Arthur Edward Downing,armed services
600,James T J Doyle,medical
602,D I Drakeford,church
604,Gustavus Dressler,merchant
607,John Drummond,armed services
608,Paul Belloni Du Chaillu,academic
609,C A Du Val,artist
609,C A Du Val,photographer
610,Gustaf Von Duben,aristocracy
610,Gustaf Von Duben,academic
611,x Dublin,church
612,Frederick Duckworth,medical
616,R E Dudgeon,medical
617,Reginald R Dudley,medical
618,J R Duggan,business
620,Emile Duhousset,armed services
622,x Dumon,engineer
624,David Duncan,academic
625,Francis Duncan,armed services
626,Peter Martin Duncan,palaeoethnologist
627,R  Murray Dundas,aristocracy
628,Alfred John Dunkin,antiquarian
628,Alfred John Dunkin,historian
629,Alexander Milne Dunlop,business
631,Robert Dunn,medical
632,x Dunraven & Mountearl,aristocracy
632,x Dunraven & Mountearl,political
635,Robert Dyce,medical
636,William Thistleton Dyer,medical
637,Robert Eadie,business
637,Robert Eadie,ironmaker
638,George Windsor Earl,explorer
639,William Eassie,business
640,Joseph William Eastwood,medical
641,Alexander Ecker,anatomist
641,Alexander Ecker,anthropologist
642,Conrad Eckhard,academic
642,Conrad Eckhard,medical
643,Casper W Eddy,medical
646,John Edwards,legal
648,Charles William Eeles,armed services
649,Francis Egerton,aristocracy
649,Francis Egerton,political
650,George Granville Francis Egerton,aristocracy
650,George Granville Francis Egerton,political
651,x Egypt,Ruler
652,John Elder,business
653,x Eliot,aristocracy
653,x Eliot,political
654,John Ellerton,medical
655,Walter Elliot,civil service
655,Walter Elliot,academic
657,C H  Fairfax Ellis,armed services
658,James Ellis,medical
659,Jonathan W Elmes,armed services
660,John Elphinstone,business
661,Mountstuart Elphinstone,administrative
663,Jacob Epstein,business
664,John E Erichsen,aristocracy
664,John E Erichsen,medical
665,Victor Erlanger,aristocracy
665,Victor Erlanger,banker
666,William Erle,legal
668,Kennedy Erskine,armed services
670,William Euing,business
671,Edward Bickerton Evans,business
672,John Evans,academic
672,John Evans,archaeologist
672,John Evans,geologist
674,Richard Tonson Evanson,medical
676,William Ewart,political
676,William Ewart,legal
678,Edward John Eyre,explorer
678,Edward John Eyre,administrative
679,William Fairbairn,business
683,x Farquharson,medical
684,Adam Storey Farrar,church
687,J G Faught,armed services
687,J G Faught,medical
692,George Edgeworth Fenwick,medical
692,George Edgeworth Fenwick,educator
692,George Edgeworth Fenwick,editor
692,George Edgeworth Fenwick,literary
693,William Ferguson,botanist
693,William Ferguson,entomologist
695,Leopold Ferny,diplomacy
696,Alexander Fiddes,medical
698,Edwin Foxton Firby,academic
699,Frederick Firebrace,armed services
702,Robert Fischer,legal
703,Edward Gardiner Fishbourne,armed services
704,Anthony Lax Fisher,medical
706,Morton Coates Fisher,banker
707,Robert Fitzroy,administrative
707,Robert Fitzroy,armed services
709,William S Fitzwilliam,legal
710,George Fleming,armed services
710,George Fleming,veterinary surgeon
711,James William Fleming,medical
711,James William Fleming,armed services
713,Joseph Fletcher,legal
714,Alphonse de Fleuriot de Langle,aristocracy
714,Alphonse de Fleuriot de Langle,armed services
715,Walter Flight,academic
715,Walter Flight,mineralogist
716,John Wickham Flower,business
718,George Folsom,legal
718,George Folsom,diplomacy
718,George Folsom,political
720,David Forbes,mineralogist
720,David Forbes,metallurgist
720,David Forbes,chemist
721,Duncan W Forbes,medical
723,Joseph James Forrester,photographer
723,Joseph James Forrester,map maker
723,Joseph James Forrester,artist
724,Richard Fort,political
728,Balthazar Walter Foster,academic
728,Balthazar Walter Foster,medical
729,M Foster,medical
730,Robert Nicholas Fowler,political
730,Robert Nicholas Fowler,business
732,Charles Henry Fox,medical
733,William Henry Francklyne,armed services
734,Augustus Wollaston Franks,academic
734,Augustus Wollaston Franks,museum work
735,Alexander Adolphus Fraser,civil service
738,Thomas Fraser,legal
739,Henry Stanhope Freeman,administrative
740,x Freme,armed services
742,H  Albert Freuler,medical
743,William Freund,educator
743,William Freund,philologist
745,Anton Fritsch,academic
745,Anton Fritsch,museum work
746,Danby Palmer Fry,civil service
746,Danby Palmer Fry,legal
749,Michael Cudmore Furnell,medical
750,Albert Fytche,armed services
751,Paolo Gaddi,academic
751,Paolo Gaddi,medical
751,Paolo Gaddi,anatomist
754,Douglas Galton,business
755,Francis Galton,academic
755,Francis Galton,explorer
755,Francis Galton,inventor
756,Antonio Garbiglietti,academic
756,Antonio Garbiglietti,entomologist
758,John Gardiner,aristocracy
759,C T Gardner,diplomacy
761,E V Gardner,academic
765,Thomas B Gascoyne,armed services
766,John Peter Gassiot,business
769,x Gawler,administrative
769,x Gawler,armed services
770,David Gay,photographer
771,Alex  Nidda Genthe,medical
771,Alex  Nidda Genthe,legal
771,Alex  Nidda Genthe,artist
773,Paul Gervais,palaeontologist
773,Paul Gervais,entomologist
774,George Duncan Gibb,medical
775,Craig Gibson,medical
778,Enrico Hillyer Giglioli,academic
778,Enrico Hillyer Giglioli,museum work
779,Joseph Gill,civil engineer
780,William Gillespie,academic
782,Andrew Gilmour,medical
783,x Giraldes,medical
784,James William Glass,artist
788,J  S  Stuart Glennie,academic
789,John Hawley Glover,administrative
790,George Grenfell Glyn,political
791,Edwin Goadby,literary
791,Edwin Goadby,editor
792,x Gobineau,aristocracy
792,x Gobineau,literary
792,x Gobineau,diplomacy
793,William Goddard,medical
794,Thomas Godrich,medical
795,Augustus Goldsmid,legal
796,Isaac Lyon Goldsmid,aristocracy
796,Isaac Lyon Goldsmid,business
800,Charles Rowland Goodman,medical
802,Richard Thomas Gore,medical
803,A L  (pere) Gosse,medical
804,Hippolyte-Jean Gosse,medical
805,John Gould,ornithologist
805,John Gould,artist
807,James Gowans,architect
808,D G Goyder,church
811,x Granville,medical
811,x Granville,inventor
812,Pierre Gratiolet,academic
814,Ryves William Graves,medical
815,John Grayling,medical
817,Frederick King Green,medical
818,George Courthope Green,business
822,George Bellas Greenough,academic
823,Henry Greenway,medical
824,William Greenwell,church
824,William Greenwell,archaeologist
826,William Rathbone Greg,business
827,Alexander Gregg,church
828,Walter Gregor,church
830,Charles Edward Grey,aristocracy
830,Charles Edward Grey,administrative
830,Charles Edward Grey,political
831,George Grey,armed services
831,George Grey,explorer
831,George Grey,administrative
832,Henry Rowland Ellison Grey,diplomacy
832,Henry Rowland Ellison Grey,armed services
833,x Gribble,church
834,H G Gridley,political
834,H G Gridley,armed services
835,Frederick Griffin,music
835,Frederick Griffin,literary
836,Lepel Griffin,administrative
836,Lepel Griffin,literary
836,Lepel Griffin,civil service
839,Francis Griffiths,medical
839,Francis Griffiths,academic
842,James Oliff Griffits,legal
845,John Grover,armed services
847,Joseph Tatton Russell Groves,business
848,Augustus Guest,legal
849,William Vernon Guise,aristocracy
850,John Gunn,church
853,John Henry Gurney,political
855,Alexander Guthrie,business
856,James Guthrie,business
857,Johann Franz ('Julius') Haast,academic
858,Johann Georg Hahn,diplomacy
858,Johann Georg Hahn,philologist
862,Henry Hallam,academic
863,Ernst Hallier,academic
863,Ernst Hallier,botanist
863,Ernst Hallier,mycologist
864,Alexander C Hamilton,armed services
868,C D Hammond,medical
869,William Alexander Hammond,medical
869,William Alexander Hammond,armed services
870,Henry Fletcher Hance,diplomacy
872,James Ronaldson Handyside,medical
874,Richard Davis Hanson,legal
876,Clarence Harcourt,legal
879,William Harding,medical
880,William Hardman,editor
880,William Hardman,legal
880,William Hardman,political
882,Henry Harland,medical
883,C E Harle,medical
886,Samuel Harraden,business
887,F W Harrer,church
888,Arthur B Harris,medical
890,James Penn Harris,medical
892,William Cornwallis Harris,armed services
893,Charles (1) Harrison,legal
895,William Henry Harrison,photographer
896,Alfred Edmund Harriss,legal
897,Ernest Abraham Hart,medical
898,John Harvey,medical
899,John E Harvey,business
900,Frederick Augustus Haserick,merchant
902,John Hastings,medical
903,Richard Haughton,academic
904,Samuel Foster Haven,archaeologist
904,Samuel Foster Haven,anthropologist
905,George Hawkins,business
907,Walter Hawkins,collector
908,John Hay,church
909,W E Hay,armed services
910,Ferdinand Vandeveer Hayden,academic
910,Ferdinand Vandeveer Hayden,medical
910,Ferdinand Vandeveer Hayden,geologist
916,Edward Charles Healey,publisher
917,Dunbar Isidore Heath,church
918,G J D Heath,armed services
919,John Heaton,business
920,Alexander Hector,business
920,Alexander Hector,diplomacy
922,Peter Christian Heldman,academic
923,W G Helsby,photographer
924,Alexander Henderson,church
926,P Henderson,diplomacy
927,Robert Henderson,business
928,Alfred Gutteres Henriques,legal
929,Joseph Henry,academic
930,M H Henry,medical
931,James Hepburn,academic
932,Robert Hepburn,medical
935,Maximilian Herz,medical
937,T P Heslop,medical
940,Alfred Hewlett,business
941,James Heywood,political
942,James Higgin,business
943,Alfred Higgins,civil service
945,x Hildebrand,academic
948,George Hill,medical
949,L  Doake Hill,medical
949,L  Doake Hill,armed services
951,R  Harvey Hilliard,medical
953,x Hincks,church
953,x Hincks,academic
955,Benjamin Hinde,medical
955,Benjamin Hinde,armed services
958,August Hirsch,medical
958,August Hirsch,academic
959,Wilhelm His,academic
959,Wilhelm His,anatomist
960,x Hitchman,medical
961,W Hitchman,medical
963,W G E Hobbs,educator
965,von Hochstetter,academic
965,von Hochstetter,geologist
966,Thomas Hodge,artist
967,Thomas (1) Hodgkin,medical
968,Brian Houghton Hodgson,administrative
968,Brian Houghton Hodgson,civil service
969,Kirkman Daniel Hodgson,political
970,"x Hoeven, Van der",academic
970,"x Hoeven, Van der",zoologist
973,J W Holgate,medical
975,James Holland,armed services
976,Robert Hollond,political
977,x Holmberg,naturalist
980,H  le Hon,artist
980,H  le Hon,academic
982,Joseph Hooker,academic
984,Frederick William Hope,church
984,Frederick William Hope,entomologist
985,James Hope,civil service
986,John Baker Hopkins,literary
988,John Camden Hotten,academic
990,x Houghton,aristocracy
992,Edward Price Houghton,medical
996,C F Howard,civil service
1000,Henry Hoyle Howorth,legal
1000,Henry Hoyle Howorth,political
1000,Henry Hoyle Howorth,geologist
1001,Charles William Hoyland,medical
1004,Henry Hudson,medical
1005,Robinson Hudson,medical
1006,Richard Hughes,medical
1009,Hamilton J Hulcee,medical
1010,Thomas Humble,medical
1011,"Alexander Humboldt, Von",academic
1011,"Alexander Humboldt, Von",explorer
1011,"Alexander Humboldt, Von",aristocracy
1012,Augustus H Hunt,ironmaker
1013,George S  Lennon Hunt,diplomacy
1014,James Hunt,medical
1016,John (2) Hunt,business
1017,William Wilson Hunter,academic
1017,William Wilson Hunter,civil service
1019,H A Husband,medical
1021,Jonathan Hutchinson,medical
1024,Thomas Henry Huxley,academic
1025,Josef Hyrtl,academic
1025,Josef Hyrtl,anatomist
1027,William Imrie,business
1028,Joseph Ince,academic
1029,Robert Ingham,political
1030,John Inglis,church
1031,Robert M Inman,medical
1033,A Ioannides,medical
1034,Arthur Constantine Ionides,collector
1037,Alexander Isbester,legal
1038,x Isenburg,church
1039,George James Ivey,armed services
1042,Henry (the father) Jackson,medical
1043,Henry (the son) Jackson,academic
1044,Henry Willan Jackson,medical
1045,Henry William (1) Jackson,medical
1046,J  Hughlings Jackson,medical
1046,J  Hughlings Jackson,academic
1049,Le Grand Jacob,armed services
1050,x Jagor,academic
1050,x Jagor,explorer
1051,George Alexander James,armed services
1052,Horatio Gay James,business
1054,F H Janson,business
1055,William Jardine,aristocracy
1055,William Jardine,academic
1056,John Jarratt,church
1057,John Moore Jeffcott,legal
1057,John Moore Jeffcott,antiquarian
1057,John Moore Jeffcott,archaeologist
1059,William S Jeffery,business
1060,Edmund Jeffries,business
1063,William Jennings,translator
1063,William Jennings,church
1064,Leonard Jenyns LATER Blomefield,church
1065,William Jepson,medical
1067,Henry Edward Jessop,medical
1068,Augustus Jessopp,academic
1068,Augustus Jessopp,church
1073,Henry Johnson,inventor
1078,x Johore,Ruler
1080,C  Treasure Jones,diplomacy
1083,John Jones,diplomacy
1084,Robert Jones,church
1086,William Jones,medical
1087,William Arthur Jones,church
1089,Algernon Joy,armed services
1090,Ernst Juch,artist
1091,Francisco Delgado Jugo,medical
1092,J  Beete Jukes,geologist
1092,J  Beete Jukes,naturalist
1093,J Kaines,medical
1097,x Kaup,museum work
1097,x Kaup,naturalist
1098,J W  (1) Kaye,publisher
1100,William Keene,business
1102,William Kelly,legal
1102,William Kelly,literary
1103,William Henry Kemm,church
1105,James (1) Kennedy,legal
1106,Richard Hartley Kennedy,medical
1106,Richard Hartley Kennedy,armed services
1106,Richard Hartley Kennedy,administrative
1107,Claude Buchanan Ker,medical
1108,James Kernahan,church
1109,W B Kesteven,medical
1110,Nicolai de Khanikof,traveller
1110,Nicolai de Khanikof,map maker
1112,William Kincaid,armed services
1113,David King,medical
1117,Richard King,medical
1117,Richard King,explorer
1118,S W King,church
1119,William King,academic
1121,Charles Kingsley,academic
1121,Charles Kingsley,literary
1121,Charles Kingsley,church
1127,Richard Kirwan,church
1127,Richard Kirwan,academic
1128,Samuel Kisch,medical
1129,J L Knapp,church
1131,Robert Knox,medical
1134,de Koninck,palaeontologist
1134,de Koninck,chemist
1135,Isidor Kopernicki,medical
1135,Isidor Kopernicki,armed services
1135,Isidor Kopernicki,anthropologist
1135,Isidor Kopernicki,museum work
1137,Samuel Harley Kough,legal
