"ID","Source","Target"
37,Joseph Anderson,educator
37,Joseph Anderson,museum work
40,Matthew John Anketell,London
41,Thomas Chisholm Anstey,Hong Kong
41,Thomas Chisholm Anstey,London
41,Thomas Chisholm Anstey,legal
41,Thomas Chisholm Anstey,political
42,x Antrim,Ireland
42,x Antrim,aristocracy
42,x Antrim,country
43,William Appleyard,church
43,William Appleyard,country
44,William Arbuthnot,London
44,William Arbuthnot,Oriental Club
45,Frederick Scott Archer,country
45,Frederick Scott Archer,inventor
45,Frederick Scott Archer,photographer
46,Richard Edward Arden,Acclimatisation Society
46,Richard Edward Arden,Geological Society
46,Richard Edward Arden,Junior Athenaeum Club
46,Richard Edward Arden,National Club
46,Richard Edward Arden,Ornithological Society
46,Richard Edward Arden,Royal Geographical Society
46,Richard Edward Arden,country
46,Richard Edward Arden,legal
47,Alexander Aria,London
48,William Armitage,Association for the Protection of Homeopathic Students and Practitioners
48,William Armitage,business
48,William Armitage,country
51,William Armstrong,Athenaeum Club
51,William Armstrong,London
51,William Armstrong,Royal Society
51,William Armstrong,aristocracy
51,William Armstrong,business
51,William Armstrong,country
52,Edward Arnold,Chemical Society
52,Edward Arnold,Phrenological Society
52,Edward Arnold,country
53,Richard Arnold,America
53,Richard Arnold,American Medical Association
53,Richard Arnold,Georgia Historical Society
53,Richard Arnold,medical
54,William Arthur,Ireland
54,William Arthur,London
54,William Arthur,Royal Asiatic Society
54,William Arthur,church
54,William Arthur,literary
55,Rodolph Arundell,London
56,Isidore Ascher,London
56,Isidore Ascher,literary
56,Isidore Ascher,poet
57,Charles Frederick Ash,London
57,Charles Frederick Ash,business
58,James Ashbury,London
58,James Ashbury,political
59,John Ashbury,London
60,William Henry Ashurst,Arts Club
60,William Henry Ashurst,London
60,William Henry Ashurst,Reform Club
60,William Henry Ashurst,legal
61,Henry Ashworth,"Society for the Encouragement of Arts, Manufactures and Commerce"
61,Henry Ashworth,business
61,Henry Ashworth,country
62,William Aspull,London
62,William Aspull,music
64,John Atcherley,Royal College of Physicians
64,John Atcherley,country
64,John Atcherley,medical
65,Charles Atkins,London
66,Charles A Atkins,country
67,E Atkinson,country
68,George Atkinson,Surrey Archaeological Society
68,George Atkinson,country
72,Alfred Aubert,London
73,Alois Auer,Austria
73,Alois Auer,inventor
74,Arthur Daniel Aulton,country
78,Charles Cardale Babington,Athenaeum Club
78,Charles Cardale Babington,Cambridge Philosophical Society
78,Charles Cardale Babington,Geological Society
78,Charles Cardale Babington,Linnean Society of London
78,Charles Cardale Babington,Royal Society
78,Charles Cardale Babington,Society of Antiquaries
78,Charles Cardale Babington,Somersetshire Archaeological and Natural History Society
78,Charles Cardale Babington,academic
78,Charles Cardale Babington,archaeologist
78,Charles Cardale Babington,botanist
78,Charles Cardale Babington,country
79,William Babington,Africa
79,William Babington,London
79,William Babington,Royal Geographical Society
80,Edward Backhouse,Quaker
80,Edward Backhouse,business
80,Edward Backhouse,church
80,Edward Backhouse,country
81,James (1) Backhouse,Quaker
81,James (1) Backhouse,academic
81,James (1) Backhouse,church
81,James (1) Backhouse,country
82,Carl Ernst von Baer,Anthropological Society of Paris
82,Carl Ernst von Baer,Russia
82,Carl Ernst von Baer,Russian Entomological Society
82,Carl Ernst von Baer,Russian Geographical Society
82,Carl Ernst von Baer,academic
82,Carl Ernst von Baer,explorer
84,Walter ('Badgett') Bagehot,Athenaeum Club
84,Walter ('Badgett') Bagehot,London
84,Walter ('Badgett') Bagehot,business
84,Walter ('Badgett') Bagehot,literary
85,Charles Henry Bagnall,country
86,Charles Stuart Bailey,London
86,Charles Stuart Bailey,country
87,John Bailey,Ceylon
87,John Bailey,administrative
88,John Bailey (2),country
90,James Bain,Junior Carlton Club
90,James Bain,Scotland
91,Thomas Baines,London
91,Thomas Baines,artist
91,Thomas Baines,explorer
92,Benson Baker,London
92,Benson Baker,Royal College of Physicians
92,Benson Baker,Royal College of Surgeons Edinburgh
92,Benson Baker,medical
93,J P Baker,London
93,J P Baker,Royal College of Surgeons
93,J P Baker,medical
94,John Baker,London
94,John Baker,political
95,Samuel C Baker,Africa
95,Samuel C Baker,Athenaeum Club
95,Samuel C Baker,Ceylon
95,Samuel C Baker,London
95,Samuel C Baker,Royal Geographical Society
95,Samuel C Baker,Royal Society
95,Samuel C Baker,administrative
95,Samuel C Baker,country
95,Samuel C Baker,explorer
96,William Bailey Baker,New Zealand
98,George Balfour,Athenaeum Club
98,George Balfour,London
98,George Balfour,Royal Geographical Society
98,George Balfour,armed services
98,George Balfour,political
100,John Bannister,church
100,John Bannister,country
101,Henry Barber,Royal College of Physicians
101,Henry Barber,country
101,Henry Barber,medical
102,Robert Baring,London
102,Robert Baring,armed services
105,Henry Walter Barlow,London
105,Henry Walter Barlow,country
106,Christopher J Barnard,Africa
106,Christopher J Barnard,armed services
107,Henry Thorowgood Barnes,London
107,Henry Thorowgood Barnes,business
108,John  Wheeldon Barnes,Society of Antiquaries
108,John  Wheeldon Barnes,banker
108,John  Wheeldon Barnes,country
109,Robert Barnewall,armed services
111,Joseph Henry Barr,Royal College of Surgeons
111,Joseph Henry Barr,country
111,Joseph Henry Barr,medical
112,William Roby Barr,Geological Society
112,William Roby Barr,business
112,William Roby Barr,country
113,Thomas Squire Barrett,New Athenaeum Club
113,Thomas Squire Barrett,Royal Historical Society
113,Thomas Squire Barrett,Royal Society of British Sculptors
113,Thomas Squire Barrett,Statistical Society
113,Thomas Squire Barrett,Zoological Society
113,Thomas Squire Barrett,country
114,George William Barrington,Geological Society
114,George William Barrington,London
114,George William Barrington,Royal Geographical Society
114,George William Barrington,aristocracy
114,George William Barrington,armed services
114,George William Barrington,political
115,C M Barter,country
115,C M Barter,medical
116,William Edward Bartlett,London
116,William Edward Bartlett,Society of Antiquaries
117,Alfred Barton,London
117,Alfred Barton,Oriental Club
117,Alfred Barton,Royal Geographical Society
117,Alfred Barton,medical
118,John Stothert Bartrum,Royal College of Surgeons
118,John Stothert Bartrum,country
118,John Stothert Bartrum,medical
119,Adolf Bastian,Germany
119,Adolf Bastian,academic
119,Adolf Bastian,museum work
123,Thomas Bateman,antiquarian
123,Thomas Bateman,archaeologist
123,Thomas Bateman,country
124,Ernest Bates,architect
124,Ernest Bates,civil engineer
124,Ernest Bates,country
126,William Battye,Royal College of Surgeons
126,William Battye,Royal Horticultural Society of London
126,William Battye,country
126,William Battye,medical
127,Edwin Henry Baverstock,London
127,Edwin Henry Baverstock,Royal Society of Literature
127,Edwin Henry Baverstock,business
128,James Bainbridge Baxter,London
128,James Bainbridge Baxter,Royal College of Surgeons
128,James Bainbridge Baxter,Society of Antiquaries
129,Thomas Henry Baylis,London
130,Samuel Beal,Royal Asiatic Society
130,Samuel Beal,armed services
130,Samuel Beal,church
130,Samuel Beal,country
131,John S Beale,London
132,Lionel John Beale,London
132,Lionel John Beale,Royal College of Surgeons
132,Lionel John Beale,Royal Society of Literature
132,Lionel John Beale,medical
133,Frank Carr Beard,London
133,Frank Carr Beard,medical
134,Amos Beardsley,Geological Society
134,Amos Beardsley,Linnean Society of London
134,Amos Beardsley,country
136,William Beattie,Biblical Archaeological Society
136,William Beattie,British Archaeological Society
136,William Beattie,Historical Institute
136,William Beattie,Institut d'Afrique a Paris
136,William Beattie,London
136,William Beattie,Royal College of Physicians
136,William Beattie,medical
138,Richard Beaumont,Royal Society
138,Richard Beaumont,country
139,Hugh J C Beavan,Cannibal Club
139,Hugh J C Beavan,Grafton Club
139,Hugh J C Beavan,Junior Carlton Club
139,Hugh J C Beavan,London
139,Hugh J C Beavan,Royal Geographical Society
140,R C Beavan,India
140,R C Beavan,armed services
142,Alfred Becquet,Belgium
144,x Beechey,London
144,x Beechey,Royal Society
144,x Beechey,armed services
145,Hermann Beigel,Austria
145,Hermann Beigel,Imperial Academy of Dresden
145,Hermann Beigel,London
145,Hermann Beigel,Royal College of Physicians
145,Hermann Beigel,medical
150,C W  Bowdler Bell,India
150,C W  Bowdler Bell,armed services
151,James Bell,London
151,James Bell,Quaker
151,James Bell,Royal Institute of British Architects
151,James Bell,political
152,John Bell (2),London
152,John Bell (2),"Society for the Encouragement of Arts, Manufactures and Commerce"
152,John Bell (2),artist
154,William Abraham Bell,London
154,William Abraham Bell,New University Club
154,William Abraham Bell,business
154,William Abraham Bell,medical
154,William Abraham Bell,photographer
155,Edward Bellamy,Cannibal Club
155,Edward Bellamy,London
155,Edward Bellamy,Nationalist Club
155,Edward Bellamy,Royal Geographical Society
155,Edward Bellamy,literary
156,Henry Walter Bellew,Athenaeum Club
156,Henry Walter Bellew,India
156,Henry Walter Bellew,Royal College of Surgeons
156,Henry Walter Bellew,armed services
156,Henry Walter Bellew,medical
157,William Painter Belliss,London
157,William Painter Belliss,business
160,Adolph Bendir,London
160,Adolph Bendir,business
161,Thomas Bendyshe,Cannibal Club
161,Thomas Bendyshe,London
161,Thomas Bendyshe,academic
161,Thomas Bendyshe,country
163,Charles Bennett,London
163,Charles Bennett,Thatched House Club
165,John Bennett,Athenaeum Club
165,John Bennett,London
165,John Bennett,Royal Asiatic Society
165,John Bennett,business
166,Thomas John Wesley Bennett,London
167,W F G Benson,chemist
167,W F G Benson,country
168,William Ralph Benson,India
168,William Ralph Benson,legal
169,Richard Bentley,business
170,Bartholomew Bernasconi,London
170,Bartholomew Bernasconi,country
171,George Bertram,Scotland
171,George Bertram,business
172,Camille Bertrand,France
172,Camille Bertrand,medical
173,x Best,"Society for the Encouragement of Arts, Manufactures and Commerce"
173,x Best,armed services
173,x Best,country
176,John Henry Biddles,London
176,John Henry Biddles,legal
178,John Bilderbeck,India
178,John Bilderbeck,Royal College of Surgeons
178,John Bilderbeck,medical
180,Theodor Bilharz,Egypt
180,Theodor Bilharz,medical
181,Henry Corles Bingham,country
185,James Bischoff,London
185,James Bischoff,"Royal Society for the Encouragement of Arts, Manufactures and Commerce"
185,James Bischoff,Zoological Society
187,Andrew Black,Glasgow Art Club
187,Andrew Black,Royal Scottish Society of Painters in Water Colours
187,Andrew Black,Scotland
187,Andrew Black,artist
190,William Blackmore,London
190,William Blackmore,country
190,William Blackmore,legal
190,William Blackmore,museum work
191,Alan Cornwall Blackstone,London
191,Alan Cornwall Blackstone,Royal Geographical Society
194,T A Blakely,Army & Navy Club
194,T A Blakely,British Association
194,T A Blakely,London
194,T A Blakely,Royal Irish Academy
194,T A Blakely,Royal Society
194,T A Blakely,Royal United Service Institution
194,T A Blakely,Royal Victoria Yacht Club
194,T A Blakely,Society of Engineers
194,T A Blakely,armed services
195,Henry Jules Blanc,France
195,Henry Jules Blanc,London
195,Henry Jules Blanc,Royal College of Surgeons Edinburgh
195,Henry Jules Blanc,medical
196,Sydney L Blanchard,Arundel Club
196,Sydney L Blanchard,London
197,Albert Taylor Bledsoe,America
197,Albert Taylor Bledsoe,London
197,Albert Taylor Bledsoe,legal
198,David Blellock,London
198,David Blellock,legal
199,John Hillier Blount,India
199,John Hillier Blount,country
199,John Hillier Blount,medical
200,Frederick Edmund Blyth,London
201,Henry S Boase,Geological Society
201,Henry S Boase,Royal Society
201,Henry S Boase,Scotland
201,Henry S Boase,medical
203,Anatoly Petrovich Bogdanoff,Anthropological Society of Moscow
203,Anatoly Petrovich Bogdanoff,Russia
203,Anatoly Petrovich Bogdanoff,academic
204,Edward B Bogg,Canada
204,Edward B Bogg,armed services
204,Edward B Bogg,medical
205,Henry George Bohn,Linnean Society of London
205,Henry George Bohn,London
205,Henry George Bohn,Royal Astronomical Society
205,Henry George Bohn,Royal Geographical Society
205,Henry George Bohn,Royal Society of Literature
205,Henry George Bohn,publisher
206,John Peter Boileau,London
206,John Peter Boileau,aristocracy
207,Henry James Bolding,Australia
208,Charles W Bollaert,Argentina
209,William Bollaert,"Ethnological Society, New York"
209,William Bollaert,London
209,William Bollaert,Royal Geographical Society
209,William Bollaert,chemist
209,William Bollaert,ethnologist
209,William Bollaert,geographer
209,William Bollaert,literary
210,Louis Lucien Bonaparte,Athenaeum Club
210,Louis Lucien Bonaparte,France
210,Louis Lucien Bonaparte,London
210,Louis Lucien Bonaparte,academic
210,Louis Lucien Bonaparte,aristocracy
210,Louis Lucien Bonaparte,political
211,E Bonavia,London
211,E Bonavia,medical
211,E Bonavia,museum work
212,George Bonavia,London
212,George Bonavia,artist
213,Charles Radcliffe Bond,London
213,Charles Radcliffe Bond,Royal College of Surgeons
213,Charles Radcliffe Bond,medical
214,Walter M Bond,Ireland
215,George Bonham,Athenaeum Club
215,George Bonham,London
215,George Bonham,administrative
215,George Bonham,aristocracy
216,W C Bonnerjee,Geological Society
216,W C Bonnerjee,London
216,W C Bonnerjee,legal
217,T  George Bonney,Athenaeum Club
217,T  George Bonney,Geological Society
217,T  George Bonney,Royal Society
217,T  George Bonney,church
217,T  George Bonney,country
218,Evert Julius Bonsdorff,Finland
218,Evert Julius Bonsdorff,anatomist
218,Evert Julius Bonsdorff,medical
218,Evert Julius Bonsdorff,zoologist
219,James Bonsor,London
219,James Bonsor,"Society for the Encouragement of Arts, Manufactures and Commerce"
219,James Bonsor,business
220,James Bonwick,Australia
220,James Bonwick,London
220,James Bonwick,Royal Geographical Society
220,James Bonwick,educator
220,James Bonwick,literary
221,Charles Booth,Athenaeum Club
221,Charles Booth,London
221,Charles Booth,country
222,W W Boreham,Royal Astronomical Society
223,Cunningham Borthwick,London
223,Cunningham Borthwick,Society of Antiquaries
223,Cunningham Borthwick,aristocracy
223,Cunningham Borthwick,political
224,Joseph Bosworth,Royal Institute of the Netherlands
224,Joseph Bosworth,Royal Society
224,Joseph Bosworth,Society of Antiquaries of Literature
224,Joseph Bosworth,academic
224,Joseph Bosworth,church
224,Joseph Bosworth,country
225,Beriah Botfield,Athenaeum Club
225,Beriah Botfield,British Archaeological Association
225,Beriah Botfield,London
225,Beriah Botfield,Royal Society
225,Beriah Botfield,"Society for the Encouragement of Arts, Manufactures and Commerce"
225,Beriah Botfield,Society of Antiquaries
225,Beriah Botfield,political
226,x Boucher de Crevecoeur de Perthes,Anthropological Society of Paris
226,x Boucher de Crevecoeur de Perthes,France
226,x Boucher de Crevecoeur de Perthes,Geological Society
226,x Boucher de Crevecoeur de Perthes,academic
227,x Boudin,France
227,x Boudin,medical
228,George Boulton,London
228,George Boulton,"Royal Society for the Encouragement of Arts, Manufactures and Commerce"
229,Brasseur de Bourbourg,France
229,Brasseur de Bourbourg,archaeologist
229,Brasseur de Bourbourg,ethnographer
229,Brasseur de Bourbourg,historian
229,Brasseur de Bourbourg,literary
230,x Bourien,church
231,Philip Bourjeaurd,London
231,Philip Bourjeaurd,inventor
231,Philip Bourjeaurd,medical
232,Sydney Edward Bouverie Bouverie-Pusey,Athenaeum Club
232,Sydney Edward Bouverie Bouverie-Pusey,Folklore Society
232,Sydney Edward Bouverie Bouverie-Pusey,London
232,Sydney Edward Bouverie Bouverie-Pusey,Royal Geographical Society
232,Sydney Edward Bouverie Bouverie-Pusey,country
232,Sydney Edward Bouverie Bouverie-Pusey,literary
236,Thomas William Bowman,Royal Society of Literature
236,Thomas William Bowman,academic
236,Thomas William Bowman,country
237,John Bowring,Athenaeum Club
237,John Bowring,"Society for the Encouragement of Arts, Manufactures and Commerce"
237,John Bowring,administrative
237,John Bowring,country
237,John Bowring,political
238,William Henry Wentworth Bowyer,London
238,William Henry Wentworth Bowyer,church
239,William Boxall,Athenaeum Club
239,William Boxall,artist
239,William Boxall,museum work
241,William Binnington Boyce,London
241,William Binnington Boyce,Royal Geographical Society
241,William Binnington Boyce,Weslyan Mission Society
241,William Binnington Boyce,church
242,Jacob Boys,country
242,Jacob Boys,legal
243,Edward William Brabrook,Anthropological Society of Paris
243,Edward William Brabrook,Athenaeum Club
243,Edward William Brabrook,Colquehoun Club
243,Edward William Brabrook,Folklore Society
243,Edward William Brabrook,London
243,Edward William Brabrook,London and Middlesex Archaeological Association
243,Edward William Brabrook,Royal Society of Literature
243,Edward William Brabrook,Royal Society of Northern Antiquities Copenhagen
243,Edward William Brabrook,Society of Antiquaries
243,Edward William Brabrook,Statistical Society
243,Edward William Brabrook,civil service
243,Edward William Brabrook,legal
244,Frederick Braby,Chemical Society
244,Frederick Braby,Geological Society
244,Frederick Braby,London
244,Frederick Braby,"Society for the Encouragement of Arts, Manufactures and Commerce"
244,Frederick Braby,ironmaker
245,Charles Holt Bracebridge,Athenaeum Club
245,Charles Holt Bracebridge,London
245,Charles Holt Bracebridge,literary
246,Thomas Braddell,Singapore
246,Thomas Braddell,administrative
246,Thomas Braddell,legal
249,Antonio Brady,Geological Society
249,Antonio Brady,Quaker
249,Antonio Brady,"Society for the Encouragement of Arts, Manufactures and Commerce"
249,Antonio Brady,academic
249,Antonio Brady,armed services
249,Antonio Brady,country
251,P A Brady,country
251,P A Brady,medical
252,William Bragge,Geological Society
252,William Bragge,Royal Geographical Society
252,William Bragge,Society of Antiquaries
252,William Bragge,business
252,William Bragge,civil engineer
252,William Bragge,country
252,William Bragge,museum work
253,George M Braggiotti,America
254,Thomas Henry Brain,church
255,Charles Brainsford,country
255,Charles Brainsford,medical
256,Thomas Brankstone,London
257,Frank William Breach,Mexico
257,Frank William Breach,business
258,A C Brebner,London
258,A C Brebner,civil service
259,James Brebner,Aberdeen Horticultural Society
259,James Brebner,Scotland
259,James Brebner,Spalding Club
259,James Brebner,legal
260,William Brent Brent,France
260,William Brent Brent,London
261,Charles Brett,London
261,Charles Brett,Royal Geographical Society
262,D J Breuneis,London
263,J S Brickwood,country
265,John Briggs,Athenaeum Club
265,John Briggs,London
265,John Briggs,Oriental Club
265,John Briggs,armed services
265,John Briggs,literary
266,Lindsay Brine,Army & Navy Club
266,Lindsay Brine,Athenaeum Club
266,Lindsay Brine,London
266,Lindsay Brine,Royal Geographical Society
266,Lindsay Brine,armed services
267,John Brinton,business
267,John Brinton,country
267,John Brinton,political
270,Bernard Edward Brodhurst,Athenaeum Club
270,Bernard Edward Brodhurst,London
270,Bernard Edward Brodhurst,Royal College of Surgeons
270,Bernard Edward Brodhurst,medical
271,Benjamin Collins Brodie,Athenaeum Club
271,Benjamin Collins Brodie,Chemical Society
271,Benjamin Collins Brodie,aristocracy
271,Benjamin Collins Brodie,medical
272,David Brodie,Royal College of Surgeons Edinburgh
272,David Brodie,Scotland
272,David Brodie,medical
274,P B Brodie,Geological Society
274,P B Brodie,Linnean Society of London
274,P B Brodie,Woolhope Naturalists Field Club
274,P B Brodie,church
274,P B Brodie,country
275,Frederick Brome,Gibraltar
275,Frederick Brome,armed services
277,James Brooke,Athenaeum Club
277,James Brooke,Ruler
277,James Brooke,country
278,Henry (1) Brookes,London
278,Henry (1) Brookes,political
279,Henry (2) Brookes,London
280,William Brookes,Australia
281,x Brougham,London
281,x Brougham,Royal Society
281,x Brougham,Society for the Diffusion of Useful Knowledge
281,x Brougham,aristocracy
281,x Brougham,political
282,Charles Cornish Brown,Royal College of Surgeons
282,Charles Cornish Brown,country
282,Charles Cornish Brown,medical
283,Edward Brown,London
284,Edwin Brown,Botanical Society of London
284,Edwin Brown,Entomological Society of London
284,Edwin Brown,Geological Society
284,Edwin Brown,Midland Natural History Society
284,Edwin Brown,Royal Geographical Society
284,Edwin Brown,business
284,Edwin Brown,country
285,Edwin Ormond Brown,Chemical Society
285,Edwin Ormond Brown,London
286,George W  (1) Brown,Australia
286,George W  (1) Brown,business
287,James Roberts Brown,Ex Libris Society
287,James Roberts Brown,London
287,James Roberts Brown,Royal Geographical Society
287,James Roberts Brown,Royal Society of Northern Antiquities
288,John Brown,Australia
289,John Allen Brown,Geological Society
289,John Allen Brown,London
289,John Allen Brown,Royal Geographical Society
289,John Allen Brown,Royal Scottish Geographical Society
289,John Allen Brown,goldsmith
290,John Harcourt Brown,London
290,John Harcourt Brown,armed services
291,x Brown-Sequard,Royal Society
291,x Brown-Sequard,Sugar Club
292,J  Cave Browne,India
292,J  Cave Browne,church
293,Thomas Henry Browne,Geological Society
293,Thomas Henry Browne,church
293,Thomas Henry Browne,country
294,Robert Bruce,Scotland
295,Ernst Wilhelm Ritter von Brucke,Austria
295,Ernst Wilhelm Ritter von Brucke,academic
295,Ernst Wilhelm Ritter von Brucke,medical
297,George Bryant,Entomological Society of London
297,George Bryant,London
297,George Bryant,civil service
298,Walter Buchannan,London
298,Walter Buchannan,Scotland
298,Walter Buchannan,political
299,Ludwig Buchner,Germany
299,Ludwig Buchner,medical
299,Ludwig Buchner,philosopher
300,James Silk Buckingham,country
300,James Silk Buckingham,literary
301,W E Buckley,Athenaeum Club
301,W E Buckley,academic
301,W E Buckley,church
301,W E Buckley,country
302,James Buckman,Geological Society
302,James Buckman,Linnean Society of London
302,James Buckman,academic
302,James Buckman,country
303,William Bull,Geological Society
303,William Bull,Linnean Society of London
303,William Bull,London
303,William Bull,Quaker
303,William Bull,business
304,James Wentworth Buller,Athenaeum Club
304,James Wentworth Buller,London
304,James Wentworth Buller,political
305,Henry Christopher Bunkell,London
305,Henry Christopher Bunkell,business
306,x Bunsen,Prussia
306,x Bunsen,academic
306,x Bunsen,diplomacy
308,Henry Burden,Ireland
308,Henry Burden,Royal College of Surgeons
308,Henry Burden,medical
309,Daniel Earl Burdett,Canada
310,August Friedrich Marschall von Burgholzhausen,Austria
310,August Friedrich Marschall von Burgholzhausen,Geological Society
310,August Friedrich Marschall von Burgholzhausen,aristocracy
310,August Friedrich Marschall von Burgholzhausen,geologist
310,August Friedrich Marschall von Burgholzhausen,zoologist
312,John Smith Burke,London
313,Luke Burke,London
313,Luke Burke,editor
314,Hermann Burmeister,Argentina
314,Hermann Burmeister,botanist
314,Hermann Burmeister,entomologist
314,Hermann Burmeister,herpetologist
314,Hermann Burmeister,zoologist
316,Samuel Burton,country
317,Johann Karl Eduard Buschmann,Germany
317,Johann Karl Eduard Buschmann,philologist
318,George Busk,Athenaeum Club
318,George Busk,Geological Society
318,George Busk,Linnean Society of London
318,George Busk,London
318,George Busk,Royal College of Surgeons
318,George Busk,Royal Society
318,George Busk,Zoological Society
318,George Busk,medical
318,George Busk,palaeontologist
318,George Busk,zoologist
319,William John Busteed,India
319,William John Busteed,London
319,William John Busteed,armed services
319,William John Busteed,medical
320,Henry Butler,London
321,James Butler,London
322,Charles Buxton,London
322,Charles Buxton,Quaker
322,Charles Buxton,"Society for the Encouragement of Arts, Manufactures and Commerce"
322,Charles Buxton,business
322,Charles Buxton,political
323,Isaac Byerley,Linnean Society of London
323,Isaac Byerley,Royal College of Surgeons
323,Isaac Byerley,country
323,Isaac Byerley,medical
324,George Byham,London
324,George Byham,civil service
326,John O'Connell Byrne,London
327,Oliver Byrne,academic
327,Oliver Byrne,engineer
327,Oliver Byrne,mathematician
328,Benjamin Bond Cabbell,Athenaeum Club
328,Benjamin Bond Cabbell,London
328,Benjamin Bond Cabbell,Royal Society
328,Benjamin Bond Cabbell,"Society for the Encouragement of Arts, Manufactures and Commerce"
328,Benjamin Bond Cabbell,Society of Antiquaries
328,Benjamin Bond Cabbell,legal
328,Benjamin Bond Cabbell,political
330,Henry Callaway,Africa
330,Henry Callaway,church
331,Thomas Callaway,Africa
331,Thomas Callaway,Medical and Chirurgical Society of London
331,Thomas Callaway,Royal College of Surgeons
331,Thomas Callaway,armed services
331,Thomas Callaway,medical
332,John Calman,Africa
333,Luigi Calori,Italy
333,Luigi Calori,academic
333,Luigi Calori,medical
334,Frank Calvert,Turkey
334,Frank Calvert,civil service
335,George Calvert,Africa
335,George Calvert,Royal College of Surgeons
335,George Calvert,medical
336,Charles Duncan Cameron,Cannibal Club
336,Charles Duncan Cameron,Ethiopia
336,Charles Duncan Cameron,Royal Asiatic Society
336,Charles Duncan Cameron,Royal Geographical Society
336,Charles Duncan Cameron,armed services
336,Charles Duncan Cameron,diplomacy
337,Archibald Campbell,Linnean Society of London
337,Archibald Campbell,London
337,Archibald Campbell,medical
338,Francis Campbell,Australia
338,Francis Campbell,medical
339,George (1) Campbell,Athenaeum Club
339,George (1) Campbell,India
339,George (1) Campbell,London
339,George (1) Campbell,administrative
339,George (1) Campbell,legal
339,George (1) Campbell,political
341,Henry Campbell,Scotland
343,James Campbell,London
343,James Campbell,Royal Geographical Society
343,James Campbell,Thailand
343,James Campbell,armed services
343,James Campbell,medical
345,Montgomery Campbell,France
345,Montgomery Campbell,London
345,Montgomery Campbell,country
346,Robert Campbell,Africa
346,Robert Campbell,business
346,Robert Campbell,explorer
347,T A Campbell,Australia
348,Walter Campbell,Ireland
348,Walter Campbell,London
348,Walter Campbell,armed services
349,Francis Campin,London
349,Francis Campin,business
350,William Camps,London
350,William Camps,country
350,William Camps,medical
351,Thomas Cannon,London
352,Jean-Francois Caplin,London
352,Jean-Francois Caplin,"Society for the Encouragement of Arts, Manufactures and Commerce"
352,Jean-Francois Caplin,medical
353,Charles Capper,London
353,Charles Capper,political
354,Charles Napoleon de Cardi,Africa
355,William D Carey,Ceylon
355,William D Carey,Gibraltar
355,William D Carey,Ireland
